frame_id,latency_ms,match_method,is_dropped,exact_matches,unmatched_frames
234,21.332263946533203,frame_id_exact,0,228,3
235,17.1205997467041,frame_id_exact,0,229,3
236,17.703533172607422,frame_id_exact,0,230,3
237,16.520023345947266,frame_id_exact,0,231,3
238,19.46115493774414,frame_id_exact,0,232,3
239,20.02239227294922,frame_id_exact,0,233,3
240,18.848180770874023,frame_id_exact,0,234,3
241,18.03302764892578,frame_id_exact,0,235,3
242,16.590118408203125,frame_id_exact,0,236,3
243,22.11785316467285,frame_id_exact,0,237,3
244,17.134904861450195,frame_id_exact,0,238,3
245,17.731428146362305,frame_id_exact,0,239,3
246,16.80469512939453,frame_id_exact,0,240,3
247,18.37158203125,frame_id_exact,0,241,3
248,16.6623592376709,frame_id_exact,0,242,3
249,18.85366439819336,frame_id_exact,0,243,3
250,16.76464080810547,frame_id_exact,0,244,3
251,16.87455177307129,frame_id_exact,0,245,3
252,18.00847053527832,frame_id_exact,0,246,3
253,21.086692810058594,frame_id_exact,0,247,3
254,17.799854278564453,frame_id_exact,0,248,3
255,17.100811004638672,frame_id_exact,0,249,3
256,15.614509582519531,frame_id_exact,0,250,3
257,16.758203506469727,frame_id_exact,0,251,3
258,20.161867141723633,frame_id_exact,0,252,3
259,16.92795753479004,frame_id_exact,0,253,3
260,17.694711685180664,frame_id_exact,0,254,3
261,16.710519790649414,frame_id_exact,0,255,3
262,17.953872680664062,frame_id_exact,0,256,3
263,15.514373779296875,frame_id_exact,0,257,3
264,15.655279159545898,frame_id_exact,0,258,3
265,16.42012596130371,frame_id_exact,0,259,3
266,17.706632614135742,frame_id_exact,0,260,3
267,18.898487091064453,frame_id_exact,0,261,3
268,17.186880111694336,frame_id_exact,0,262,3
269,18.48626136779785,frame_id_exact,0,263,3
270,17.84038543701172,frame_id_exact,0,264,3
271,15.83719253540039,frame_id_exact,0,265,3
272,19.00005340576172,frame_id_exact,0,266,3
273,16.6778564453125,frame_id_exact,0,267,3
